Object ID,Street Name,Street Type,CNN ID,Street Name 2,Street Type 2,Street Name 3,Street Type 3,Street Name 4,Street Type 4,Annual Pedestrian Volume,Last Edited Date,Geom
4319,JERROLD,AVE,20687000,QUINT,ST, , , , ,353414,,"(37.7409059045, -122.393128187)"
4320,40TH,AVE,23438000,ULLOA,ST, , , , ,295287,,"(37.7401958009, -122.498072259)"
4321,UNNAMED 038,0,33592000,ROCKDALE,DR, , , , ,47949,,"(37.7409779523, -122.454629785)"
4322,REX,AVE,22845000,PORTOLA,DR, , , , ,112731,,"(37.7409737453, -122.45748077)"
4323,BOCANA,ST,21275000,POWHATTAN,AVE, , , , ,89531,,"(37.7416770655, -122.417070998)"
4324,CHAPMAN,ST,21149000,BANKS,ST, , , , ,23882,,"(37.7417789074, -122.412575378)"
4325,REPOSA,WAY,22405000,MARIETTA,DR, , , , ,148506,,"(37.7412316062, -122.448452915)"
4326,ROCKDALE,DR,22426000,CHAVES,AVE, , , , ,163402,,"(37.7411956703, -122.454288753)"
4327,NEWHALL,ST,20232000,MENDELL,ST, , , , ,352422,,"(37.7423836962, -122.383863582)"
4328,FAIRFAX,AVE,20242000,PHELPS,ST, , , , ,349161,,"(37.7423623278, -122.389029627)"
4329,26TH,AVE,23240000,ULLOA,ST, , , , ,266924,,"(37.7408573949, -122.483075605)"
4330,NOE,ST,21953000,30TH,ST, , , , ,84590,,"(37.741838066, -122.430901092)"
4331,FLOWER,ST,20814000,PATTERSON,ST, , , , ,286520,,"(37.7423275259, -122.405205379)"
4332,CASTRO,ST,22007000,30TH,ST, , , , ,159909,,"(37.741908097, -122.433271873)"
4333,ULLOA,ST,23156000,17TH,AVE, , , , ,165990,,"(37.7412880032, -122.473436212)"
4334,CHURCH,ST,21904000,30TH,ST, , , , ,1511231,,"(37.7421028501, -122.426531415)"
4335,30TH,ST,21849000,CHENERY,ST, , , , ,1044778,,"(37.7421455322, -122.425826802)"
4336,FUNSTON,AVE,22986000,ULLOA,ST, , , , ,215585,,"(37.7414769985, -122.469043333)"
4337,JUANITA,WAY,22431000,DEL SUR,AVE, , , , ,164397,,"(37.7417819282, -122.454944786)"
4338,PACHECO,ST,33588000,UNNAMED 034,0, , , , ,37166,,"(37.7499914744, -122.463290715)"
4339,43RD,AVE,23485000,PACHECO,ST, , , , ,284491,,"(37.7493823465, -122.50194314)"
4340,PACHECO,ST,27752000,41ST,AVE, , , , ,277837,,"(37.7494773715, -122.499797696)"
4341,IOWA,ST,51830000,26TH,ST, , , , ,225694,,"(37.7513394196, -122.391546512)"
4342,JERSEY,ST,25648000,SANCHEZ,ST, , , , ,1113494,,"(37.7507669607, -122.42958975)"
4343,CASTENADA,AVE,27038000,ALTON,AVE, , , , ,149127,,"(37.7502786437, -122.462081706)"
4344,34TH,AVE,23415000,PACHECO,ST, , , , ,209872,,"(37.7498054501, -122.492298152)"
4345,32ND,AVE,23402000,PACHECO,ST, , , , ,220600,,"(37.7499003295, -122.490151991)"
4346,25TH,ST,23950000,HAMPSHIRE,ST, , , , ,326528,,"(37.7513151741, -122.407152218)"
4347,28TH,AVE,23290000,PACHECO,ST, , , , ,188978,,"(37.7500895003, -122.485870342)"
4348,PACHECO,ST,23272000,24TH,AVE, , , , ,274734,,"(37.7502787549, -122.481583229)"
4349,PEREGO,TER,26120000,BURNETT,AVE, , , , ,273201,,"(37.7509678548, -122.444732343)"
4350,PACHECO,ST,23205000,19TH,AVE, , , , ,855072,,"(37.7505172152, -122.476176435)"
4351,POTRERO,AVE,23952000,25TH,ST, , , , ,1213301,,"(37.7517311524, -122.406232624)"
4352,15TH,AVE,27307000,PACHECO,ST,MANDALAY,LN, , ,20945,,"(37.7507060014, -122.471891905)"
4353,NOE,ST,25738000,24TH,ST, , , , ,1183062,,"(37.7514421009, -122.431889899)"
4354,25TH,ST,23694000,RHODE ISLAND,ST, , , , ,85436,,"(37.7520228392, -122.40137758)"
4355,25TH,ST,23692000,DE HARO,ST, , , , ,65048,,"(37.7520797604, -122.4004288)"
4356,24TH,ST,25639000,CHURCH,ST, , , , ,1511133,,"(37.751709672, -122.427450627)"
4357,24TH,ST,25614000,DOLORES,ST, , , , ,566455,,"(37.7518467263, -122.425165755)"
4358,ORIOLE,WAY,32882000,PACHECO,ST, , , , ,46707,,"(37.7512087844, -122.467062053)"
4359,POPLAR,ST,24107000,24TH,ST, , , , ,1541884,,"(37.7520793774, -122.421156182)"
4360,ORANGE,ALY,24093000,24TH,ST, , , , ,1696962,,"(37.7521441206, -122.420097363)"
4361,GOLDING,LN,26112000,CORBETT,AVE, , , , ,22973,,"(37.7518042969, -122.443560793)"
4362,QUINTARA,ST,23194000,18TH,AVE, , , , ,220191,,"(37.7486972342, -122.475030167)"
4363,QUINTARA,ST,23190000,16TH,AVE, , , , ,84052,,"(37.7487916979, -122.472886329)"
4364,15TH,AVE,23189000,FANNING,WAY,QUINTARA,ST, , ,47338,,"(37.748841206, -122.471762384)"
4365,12TH,AVE,27095000,QUINTARA,ST, , , , ,12593,,"(37.7489505794, -122.468494259)"
4366,MCALLISTER,ST,25946000,LAGUNA,ST, , , , ,585470,,"(37.7792629152, -122.426841773)"
4367,KING,ST,23589000,02ND,ST, , , , ,5977865,,"(37.7798662326, -122.389603907)"
4368,ANZA,ST,27499000,20TH,AVE, , , , ,475795,,"(37.7784132717, -122.479254013)"
4369,LONE MOUNTAI,TER,28079000,STANYAN,BLVD, , , , ,260425,,"(37.7788324847, -122.4554553)"
4370,CLARA,ST,30008000,HULBERT,ALY, , , , ,1553243,,"(37.7797098496, -122.402078872)"
4371,ANZA,ST,27498000,19TH,AVE, , , , ,522901,,"(37.7784619104, -122.478179387)"
4372,LYON,ST,26365000,ARBOL,LN,TURK,BLVD, , ,250852,,"(37.7790429613, -122.443712329)"
4373,JENNIFER,PL,54069000,05TH,ST, , , , ,1726199,,"(37.779724412, -122.402717252)"
4374,17TH,AVE,27494000,ANZA,ST, , , , ,322076,,"(37.7785587809, -122.476038502)"
4375,RUSS,ST,24292000,MINNA,ST, , , , ,2155320,,"(37.779662698, -122.409296618)"
4376,LONE MOUNTAI,TER,32827000,BEAUMONT,AVE, , , , ,301097,,"(37.7789427309, -122.454593926)"
4377,16TH,AVE,27479000,ANZA,ST, , , , ,302863,,"(37.7786071414, -122.474969386)"
4378,06TH,ST,23946000,HOWARD,ST, , , , ,6984772,,"(37.7797438511, -122.407172702)"
4379,15TH,AVE,27478000,ANZA,ST, , , , ,333551,,"(37.7786579394, -122.473846154)"
4380,SHIPLEY,ST,23935000,05TH,ST, , , , ,2124017,,"(37.7798334699, -122.40285383)"
4381,JACKSON,ST,26855000,DIVISADERO,ST, , , , ,171816,,"(37.7916357862, -122.441167813)"
4382,CALIFORNIA,ST,30769000,PRATT,PL, , , , ,538925,,"(37.7921841539, -122.408102055)"
4383,KIMBALL,PL,25247000,SACRAMENTO,ST, , , , ,350114,,"(37.7920926554, -122.416303865)"
4384,CLAY,ST,26538000,FRANKLIN,ST, , , , ,994976,,"(37.7919703142, -122.424353735)"
4385,MARKET,ST,30729000,BEALE,ST,PINE,ST,DAVIS,ST,31448618,,"(37.7924104687, -122.39739666)"
4386,CALIFORNIA,ST,24980000,STOCKTON,ST, , , , ,5138775,,"(37.79225611, -122.407532166)"
4387,FRONT,ST,24673000,PINE,ST, , , , ,36478011,,"(37.7924131671, -122.398601048)"
4388,SACRAMENTO,ST,25240000,GOLDEN,CT, , , , ,235064,,"(37.7921901897, -122.415539618)"
4389,MISSION,ST,24555000,SPEAR,ST, , , , ,16139014,,"(37.7925421646, -122.394072838)"
4390,CALIFORNIA,ST,24984000,SABIN,PL, , , , ,1726117,,"(37.7923572086, -122.40673145)"
4391,PACIFIC,AVE,26956000,PRESIDIO,AVE,PRESIDIO,BLVD, , ,98325,,"(37.7917078425, -122.44769243)"
4392,LEROY,PL,25238000,SACRAMENTO,ST, , , , ,541187,,"(37.7922425164, -122.415129595)"
4393,SCOTT,ST,26853000,JACKSON,ST, , , , ,189561,,"(37.7918478919, -122.439500864)"
4394,WASHINGTON,ST,26564000,BUCHANAN,ST, , , , ,331174,,"(37.7920134039, -122.431105213)"
4395,CLAY,ST,26535000,VAN NESS,AVE, , , , ,4603281,,"(37.7921795902, -122.422707381)"
4396,CALIFORNIA,ST,24751000,GRANT,AVE, , , , ,6416835,,"(37.7924556993, -122.405951335)"
4397,PERSHING,DR,51779000,MERRIAM,LN, , , , ,167466,,"(37.7912945124, -122.477688424)"
4398,SACRAMENTO,ST,25094000,JONES,ST, , , , ,607525,,"(37.7923475564, -122.414306481)"
4399,CALIFORNIA,ST,24746000,QUINCY,ST, , , , ,3082763,,"(37.7924915256, -122.405667553)"
4400,MCRAE,LN,51781000,PERSHING,DR, , , , ,114883,,"(37.7913350326, -122.477922418)"
4901,PALO ALTO,AVE,51731000,LA AVANZADA,0, , , , ,109818,,"(37.7566635939, -122.452139153)"
4902,ENCINAL,WALK,32877000,14TH,AVE, , , , ,6028,,"(37.7563523993, -122.471020201)"
4903,CASTRO,ST,26008000,LLOYD,ST, , , , ,138295,,"(37.7697557282, -122.436217397)"
4904,MARTIN LUTHE,DR,27265000,HAGIWARA TEA,DR, , , , ,371758,,"(37.7692139963, -122.469771462)"
4905,COLE,ST,26414000,HAIGHT,ST, , , , ,1921195,,"(37.7695309857, -122.4507234)"
4906,WALLER,ST,26321000,BUENA VISTA,AVE, , , , ,203050,,"(37.7696662254, -122.442778412)"
4907,I-80 WESTBOU,0,50086000,I-80 TO HWY,RAMP, , , , ,1274275,,"(37.7703400804, -122.405817948)"
4908,13TH,ST,33027000,HWY 101 NORT,RAMP,OTIS,ST,MISSION,ST,9043269,,"(37.7701163924, -122.420021535)"
4909,HWY 101 TO I,RAMP,50085000,I-80 EASTBOU,0,I-80 TO HWY,RAMP, , ,1321213,,"(37.7703748632, -122.405412545)"
4910,SCOTT,ST,26023000,LLOYD,ST, , , , ,141588,,"(37.7699033369, -122.435065531)"
4911,BELVEDERE,ST,26412000,HAIGHT,ST, , , , ,1680650,,"(37.7696668105, -122.449658375)"
4912,03RD,ST,34161000,MISSION BAY,BLVD, , , , ,706973,,"(37.7706658385, -122.389427495)"
4913,BRYANT,ST,24192000,HWY 101 S ON,RAMP,10TH,ST, , ,3653578,,"(37.7703534617, -122.409749103)"
4914,07TH,ST,23851000,BERRY,ST, , , , ,754601,,"(37.7705200533, -122.400036028)"
4915,HWY 101 NORT,RAMP,52109000,HWY 101 NORT,0, , , , ,1486090,,"(37.7702236645, -122.419426935)"
4916,STEINER,ST,25989000,HERMANN,ST, , , , ,546909,,"(37.7700398018, -122.431730228)"
4917,MISSION BAY,BLVD,34185000,VARA,ST,BRIDGEVIEW,WAY, , ,631644,,"(37.7707669886, -122.387747855)"
4918,HAIGHT,ST,26409000,CLAYTON,ST, , , , ,1666841,,"(37.7698027923, -122.448592036)"
4919,NORFOLK,ST,24240000,HARRISON,ST, , , , ,1436230,,"(37.7703936413, -122.412764552)"
4920,MISSION BAY,BLVD,34165000,TERRY A FRAN,BLVD, , , , ,531478,,"(37.7708443438, -122.386463081)"
4921,BUENA VISTA,AVE,26022000,WALLER,ST, , , , ,69984,,"(37.7700298721, -122.43926751)"
4922,CRESCENT,AVE,21046000,FOLSOM,ST, , , , ,128563,,"(37.734736557, -122.413702229)"
4923,MARTHA,AVE,22265000,STILLINGS,AVE, , , , ,84652,,"(37.7343940451, -122.440765156)"
4924,HWY 101 SOUT,0,52167000,HWY 101 S ON,RAMP, , , , ,267898,,"(37.7349702782, -122.406733411)"
4925,BAYVIEW,CIR,33242000,SILVERVIEW,DR, , , , ,225851,,"(37.7333548599, -122.396598427)"
4422,PLEASANT,ST,25096000,JONES,ST, , , , ,480621,,"(37.792789016, -122.414395125)"
4423,JACKSON,ST,26653000,FILLMORE,ST, , , , ,1495921,,"(37.7924765818, -122.434570941)"
4424,RAYCLIFF,TER,26866000,PACIFIC,AVE, , , , ,432985,,"(37.7923479642, -122.442663327)"
4425,WASHINGTON,ST,26545000,GOUGH,ST, , , , ,662528,,"(37.7926387169, -122.426170261)"
4426,PERSHING,DR,51789000,SMITH,LN,CRAIG,CT, , ,94551,,"(37.7917721512, -122.479424216)"
4427,CALIFORNIA,ST,24685000,SANSOME,ST, , , , ,31928379,,"(37.7930652476, -122.401139557)"
4428,CLAY,ST,25258000,HYDE,ST, , , , ,527676,,"(37.7928085895, -122.417772336)"
4429,SOULE,LN,51788000,PERSHING,DR, , , , ,78254,,"(37.7918153672, -122.479579675)"
4430,SACRAMENTO,ST,25013000,POWELL,ST, , , , ,1689376,,"(37.7929757183, -122.409374501)"
4431,SACRAMENTO,ST,25010000,MILLER,PL, , , , ,347750,,"(37.793020383, -122.409022829)"
4432,DIVISADERO,ST,26858000,PACIFIC,AVE, , , , ,139213,,"(37.7925155903, -122.441346079)"
4433,MARKET,ST,30727000,DRUMM,ST, , , , ,24946929,,"(37.7932612977, -122.396315219)"
4434,DUBOCE,AVE,25860000,GUERRERO,ST, , , , ,1339829,,"(37.7697396393, -122.424594305)"
4435,09TH,ST,23881000,BRANNAN,ST, , , , ,4424950,,"(37.7700547174, -122.407014703)"
4436,DUBOCE,AVE,25849000,PEARL,ST, , , , ,352983,,"(37.76978523, -122.42383469)"
4437,DUBOCE,AVE,25847000,ELGIN,PARK, , , , ,1435180,,"(37.769825769, -122.42315918)"
4438,CENTRAL,AVE,26339000,WALLER,ST, , , , ,144285,,"(37.7695019402, -122.443474659)"
4439,VALENCIA,ST,24403000,DUBOCE,AVE, , , , ,4970069,,"(37.7698726419, -122.422378034)"
4440,WOODWARD,ST,24398000,DUBOCE,AVE, , , , ,1936704,,"(37.7699224949, -122.420951861)"
4441,HARRISON,ST,24237000,12TH,ST, , , , ,1573527,,"(37.7700566629, -122.413059293)"
4442,DUBOCE,AVE,24401000,STEVENSON,ST, , , , ,2203543,,"(37.7699227024, -122.42159575)"
4443,CONCOURSE,DR,32852000,UNNAMED 136,0, , , , ,353534,,"(37.7692116969, -122.468030701)"
4444,GEARY,BLVD,26908000,COLLINS,ST, , , , ,6105661,,"(37.7821215459, -122.450105523)"
4445,40TH,AVE,27914000,CLEMENT,ST, , , , ,255301,,"(37.7812818841, -122.500958279)"
4446,LAGUNA,ST,26511000,WILLOW,ST, , , , ,400962,,"(37.7825279427, -122.427503883)"
4447,02ND,ST,24490000,BRYANT,ST, , , , ,6628668,,"(37.7830828012, -122.393631287)"
4448,GEARY,BLVD,26905000,WOOD,ST, , , , ,824778,,"(37.7821823802, -122.449060543)"
4449,39TH,AVE,27899000,CLEMENT,ST, , , , ,191506,,"(37.7813321352, -122.499883799)"
4450,CLEMENT,ST,27898000,38TH,AVE, , , , ,244348,,"(37.781382131, -122.498814562)"
4451,15TH,AVE,27488000,TACOMA,ST, , , , ,384111,,"(37.7818216216, -122.474077901)"
4452,EDDY,ST,25191000,FRANKLIN,ST, , , , ,5860083,,"(37.7826903127, -122.42247696)"
4453,TAYLOR,ST,30046000,OPAL,PL, , , , ,4919697,,"(37.7829006303, -122.410713819)"
4454,ELLIS,ST,26585000,WEBSTER,ST, , , , ,568416,,"(37.7825748325, -122.430811099)"
4455,CLEMENT,ST,27893000,36TH,AVE, , , , ,249006,,"(37.7814822336, -122.496673112)"
4456,OFARRELL,ST,26802000,DIVISADERO,ST, , , , ,1172374,,"(37.7824554247, -122.439310844)"
4457,WOOD,ST,26907000,GEARY,BLVD, , , , ,4515648,,"(37.7823193168, -122.449092625)"
4458,34TH,AVE,27859000,CLEMENT,ST,LEGION OF HO,DR, , ,245259,,"(37.7815822337, -122.494532979)"
4459,HOLLIS,ST,26517000,ELLIS,ST, , , , ,523057,,"(37.7826773472, -122.430064)"
4460,MASONIC,AVE,26836000,GEARY,BLVD, , , , ,7913959,,"(37.7823965845, -122.447314734)"
4461,33RD,AVE,27856000,CLEMENT,ST, , , , ,239670,,"(37.7816321781, -122.493459572)"
4462,CLEMENT,ST,27855000,32ND,AVE, , , , ,330740,,"(37.7816815947, -122.492388383)"
4463,JONES,ST,24923000,TURK,ST, , , , ,14250997,,"(37.7830090239, -122.412424962)"
4464,EDDY,ST,25186000,VAN NESS,AVE, , , , ,5463238,,"(37.7828990672, -122.420830219)"
4465,CLEMENT,ST,27845000,31ST,AVE, , , , ,344662,,"(37.7817310124, -122.491312089)"
4466,PRESIDIO,AVE,26834000,GEARY,BLVD, , , , ,143056,,"(37.7824929753, -122.445833731)"
4467,30TH,AVE,27843000,CLEMENT,ST, , , , ,358788,,"(37.7817803588, -122.490244305)"
4468,FORT MILEY 4,0,51492000,FORT MILEY 3,0, , , , ,87900,,"(37.7815724924, -122.502638545)"
4469,EMERSON,ST,26900000,GEARY,BLVD, , , , ,1536461,,"(37.7824875438, -122.448076995)"
4470,JESSIE,ST,24884000,05TH,ST, , , , ,3152280,,"(37.7831626953, -122.407028893)"
4471,OFARRELL,ST,26619000,SCOTT,ST, , , , ,404361,,"(37.7826678435, -122.437646673)"
4472,INCA,LN,50322000,ELLIS,ST, , , , ,342601,,"(37.7828319759, -122.428835849)"
4473,CLEMENT,ST,27842000,29TH,AVE, , , , ,380618,,"(37.7818299535, -122.489170199)"
4474,04TH,ST,24627000,HOWARD,ST, , , , ,7214123,,"(37.7832641825, -122.402721367)"
4475,CLEMENT,ST,27841000,28TH,AVE, , , , ,422308,,"(37.7818794386, -122.488098245)"
4476,CLEMENT,ST,27559000,27TH,AVE, , , , ,442315,,"(37.7819285154, -122.487033015)"
4477,TAYLOR,ST,24924000,TURK,ST, , , , ,30704844,,"(37.7832192587, -122.410778043)"
4478,26TH,AVE,27556000,CLEMENT,ST, , , , ,1312040,,"(37.7819795603, -122.485958554)"
4479,QUICKSTEP,LN,54011000,ELLIS,ST, , , , ,339399,,"(37.7829449612, -122.427956002)"
4480,MINT,PLZ,24885000,05TH,ST, , , , ,3184793,,"(37.783296938, -122.407197843)"
4481,STILLMAN,ST,24492000,02ND,ST, , , , ,1683156,,"(37.7835084557, -122.394163728)"
4482,POLK,ST,25176000,EDDY,ST, , , , ,9951672,,"(37.7831063449, -122.41919492)"
4483,TURK,ST,24898000,MASON,ST,MARKET,ST, , ,15342670,,"(37.7832927981, -122.408965374)"
4484,OFARRELL,ST,26613000,PIERCE,ST, , , , ,563497,,"(37.7828517054, -122.436041883)"
4485,LAGUNA,ST,26512000,ELLIS,ST, , , , ,374709,,"(37.7829909919, -122.427597542)"
4486,DELANCEY,ST,23600000,BRANNAN,ST, , , , ,1770832,,"(37.7836141241, -122.389859605)"
4487,CLEMENT,ST,27544000,24TH,AVE, , , , ,1929171,,"(37.782081579, -122.483816953)"
4488,GEARY,BLVD,26829000,LYON,ST, , , , ,1362196,,"(37.7827796081, -122.444471243)"
4489,22ND,AVE,27540000,CLEMENT,ST, , , , ,1713500,,"(37.7821653627, -122.481673118)"
4490,FRANKLIN,ST,25188000,WILLOW,ST, , , , ,1247384,,"(37.7831563725, -122.422571198)"
4491,CLEMENT,ST,27539000,21ST,AVE, , , , ,1693161,,"(37.7822172531, -122.480603241)"
4492,CLEMENT,ST,27507000,20TH,AVE, , , , ,1675406,,"(37.7822657049, -122.479528857)"
4493,SAINT JOSEPH,AVE,26811000,GEARY,BLVD,BAKER,ST, , ,3669827,,"(37.78289028, -122.44280632)"
4494,LARKIN,ST,25148000,EDDY,ST, , , , ,13939913,,"(37.7833158348, -122.41754199)"
4495,CLEMENT,ST,27506000,19TH,AVE, , , , ,1615077,,"(37.7823133203, -122.478456731)"
4496,18TH,AVE,27503000,CLEMENT,ST, , , , ,440133,,"(37.7823655092, -122.477387536)"
4497,STEINER,ST,26595000,OFARRELL,ST, , , , ,2003925,,"(37.7830879623, -122.434363614)"
4498,17TH,AVE,27502000,CLEMENT,ST, , , , ,410960,,"(37.782410895, -122.476319776)"
4499,FEDERAL,ST,24480000,RINCON,ST, , , , ,924412,,"(37.7838276152, -122.391612318)"
4500,VAN NESS,AVE,30707000,WILLOW,ST, , , , ,1259640,,"(37.7833570197, -122.420990341)"
5001,EL CAMINO DE,0,33549000,SEACLIFF,AVE, , , , ,110593,,"(37.7874914565, -122.489654581)"
5002,EL CAMINO DE,0,27668000,26TH,AVE, , , , ,189566,,"(37.7875666415, -122.486372184)"
5003,SUTTER,ST,24958000,TAYLOR,ST, , , , ,11700059,,"(37.7888124896, -122.411898873)"
5004,EL CAMINO DE,0,27662000,25TH,AVE, , , , ,222432,,"(37.7876167788, -122.485296688)"
5005,BUSH,ST,25210000,POLK,ST, , , , ,10569704,,"(37.788703991, -122.4203201)"
4519,23RD,ST,32975000,CORBETT,AVE, , , , ,47577,,"(37.7523168013, -122.443623321)"
4520,POTRERO,AVE,23953000,24TH,ST, , , , ,1234220,,"(37.753008974, -122.406349448)"
4521,35TH,AVE,27690000,ORTEGA,ST, , , , ,280674,,"(37.7516188423, -122.493501269)"
4522,24TH,ST,23719000,VERMONT,ST, , , , ,206099,,"(37.7531833116, -122.403418819)"
4523,ALVARADO,ST,26100000,DIXIE,ALY,GRAND VIEW,AVE, , ,54401,,"(37.7533700479, -122.441899614)"
4524,MISSION,ST,24094000,23RD,ST, , , , ,6463586,,"(37.7538415303, -122.418607158)"
4525,ALVARADO,ST,25746000,NOE,ST, , , , ,166179,,"(37.7538282497, -122.432113449)"
4526,MARKET,ST,26102000,DIXIE,ALY, , , , ,59473,,"(37.7537239142, -122.442489627)"
4527,ALABAMA,ST,23977000,23RD,ST, , , , ,495369,,"(37.7542917136, -122.411133337)"
4528,BERRY,ST,23797000,04TH,ST, , , , ,6108255,,"(37.7757922616, -122.393368336)"
4529,FELL,ST,25930000,BUCHANAN,ST, , , , ,955791,,"(37.7753222541, -122.427737262)"
4530,HICKORY,ST,25915000,GOUGH,ST, , , , ,2553400,,"(37.7754914771, -122.422706308)"
4531,DIVISADERO,ST,26643000,PINE,ST, , , , ,5417220,,"(37.7871174001, -122.440263176)"
4532,GEARY,ST,24655000,GRANT,AVE, , , , ,10527309,,"(37.787770442, -122.405054614)"
4533,LAKE,ST,27578000,ARGUELLO,BLVD, , , , ,1128689,,"(37.7869188129, -122.45929275)"
4534,SCOTT,ST,26642000,PINE,ST, , , , ,1284877,,"(37.787329848, -122.43859479)"
4535,FERN,ST,26503000,GOUGH,ST, , , , ,594140,,"(37.7876014714, -122.425154181)"
4536,TAYLOR,ST,24952000,POST,ST, , , , ,19640236,,"(37.7878771146, -122.411712447)"
4537,ZENO,PL,24505000,FOLSOM,ST, , , , ,1171362,,"(37.7882313998, -122.393318903)"
4538,FERN,ST,26497000,FRANKLIN,ST, , , , ,1676859,,"(37.7878101541, -122.42351119)"
4539,SUTTER,ST,25202000,LARKIN,ST, , , , ,9797920,,"(37.7879712311, -122.418478243)"
4540,MISSION,ST,24603000,ANTHONY,ST, , , , ,5691786,,"(37.788359117, -122.399371705)"
4541,LOCUST,ST,26939000,SACRAMENTO,ST, , , , ,1333364,,"(37.7875566945, -122.451959095)"
4542,FREMONT,ST,50069000,I-80 W OFF,RAMP, , , , ,2646885,,"(37.7885802657, -122.394336832)"
4543,KEARNY,ST,25339000,FILBERT,ST, , , , ,138422,,"(37.8017712483, -122.406300103)"
4544,POLK,ST,26691000,LOMBARD,ST, , , , ,138958,,"(37.8015629981, -122.422915017)"
4545,MESA,ST,51275000,LINCOLN,BLVD, , , , ,289557,,"(37.8011081858, -122.455114721)"
4546,GORGAS,AVE,51214000,STERNBERG,RD, , , , ,330419,,"(37.8012835571, -122.449311137)"
4547,SCOTLAND,ST,25442000,GREENWICH,ST,COLUMBUS,AVE, , ,4227943,,"(37.8019355832, -122.412554495)"
4548,KEYES,AVE,51276000,LINCOLN,BLVD, , , , ,288216,,"(37.8013018394, -122.455573133)"
4549,JACK MICHELI,ALY,28136000,KRAMER,PL, , , , ,75481,,"(37.8021842681, -122.408217375)"
4550,GRANT,AVE,25391000,JACK MICHELI,ALY, , , , ,119419,,"(37.8022229679, -122.407911883)"
4551,LYON,ST,27026000,BAY,ST,PALACE OF FI,0, , ,421784,,"(37.8016381518, -122.447832796)"
4552,LINCOLN,BLVD,51310000,RILEY,AVE, , , , ,213169,,"(37.8015559146, -122.46005873)"
4553,ANZA,AVE,51236000,LINCOLN,BLVD, , , , ,286553,,"(37.8017194719, -122.456621206)"
4554,18TH,ST,25720000,SANCHEZ,ST, , , , ,119685,,"(37.761160419, -122.430586784)"
4555,18TH,ST,25712000,CHURCH,ST, , , , ,637710,,"(37.7612945159, -122.42836728)"
4556,18TH,ST,24033000,ALABAMA,ST, , , , ,380807,,"(37.7616479904, -122.412063521)"
4557,18TH,ST,24011000,YORK,ST, , , , ,388953,,"(37.76182226, -122.409169967)"
4558,18TH,ST,24161000,LAPIDGE,ST, , , , ,489171,,"(37.7616551627, -122.422424633)"
4559,LA PLAYA,0,27959000,JUDAH,ST, , , , ,348466,,"(37.7602766225, -122.509394848)"
4560,47TH,AVE,27950000,JUDAH,ST, , , , ,384608,,"(37.7603820022, -122.507012434)"
4561,KANSAS,ST,23762000,18TH,ST, , , , ,139697,,"(37.7621760403, -122.403305103)"
4562,JUDAH,ST,27797000,42ND,AVE, , , , ,377794,,"(37.7606188918, -122.501652871)"
4563,18TH,ST,24126000,FOLSOM,ST, , , , ,1309649,,"(37.7621041045, -122.415011831)"
4564,SHRADER,ST,26271000,17TH,ST, , , , ,243141,,"(37.7615660796, -122.450593187)"
4565,17TH,ST,26266000,COLE,ST, , , , ,280741,,"(37.7616530665, -122.449133433)"
4566,05TH,ST,23824000,BLUXOME,ST, , , , ,1826830,,"(37.7759461671, -122.397982687)"
4567,HAYES,ST,26043000,PIERCE,ST, , , , ,335863,,"(37.7754218041, -122.434496537)"
4568,MINNA,ST,24312000,09TH,ST, , , , ,2190023,,"(37.7758056306, -122.414186419)"
4569,CABRILLO,ST,27457000,17TH,AVE, , , , ,233277,,"(37.7748329585, -122.475764193)"
4570,03RD,ST,30021000,TERRY A FRAN,BLVD, , , , ,469658,,"(37.7763050914, -122.390038251)"
4571,PARK PRESIDI,BLVD,27446000,CABRILLO,ST, , , , ,1265123,,"(37.7750082763, -122.471918326)"
4572,BUCHANAN,ST,25931000,LINDEN,ST, , , , ,283887,,"(37.7757915196, -122.427832316)"
4573,09TH,AVE,27280000,CABRILLO,ST, , , , ,297000,,"(37.7752277697, -122.467099517)"
4574,HEMWAY,TER,26448000,FULTON,ST,ASHBURY,ST, , ,499957,,"(37.7756042374, -122.448081149)"
4575,MCALLISTER,ST,26476000,STANYAN,ST, , , , ,393192,,"(37.775531742, -122.45477749)"
4576,I-80 E ON,RAMP,50074000,I-80 EASTBOU,0, , , , ,1362729,,"(37.7764225184, -122.404253824)"
4577,ARGUELLO,BLVD,27574000,CLAY,ST, , , , ,223203,,"(37.7875256573, -122.459336732)"
4578,FOLSOM,ST,24496000,BEALE,ST, , , , ,6909032,,"(37.7886916089, -122.392736047)"
4579,SPEAR,ST,23606000,HARRISON,ST, , , , ,4372011,,"(37.788842727, -122.389442154)"
4580,WYMAN,AVE,51374000,BROWN,ST, , , , ,260202,,"(37.7875620752, -122.472861599)"
4581,TAYLOR,ST,25092000,PLEASANT,ST, , , , ,674221,,"(37.7929972288, -122.412752635)"
4582,JOICE,ST,24997000,SACRAMENTO,ST, , , , ,1174588,,"(37.7930793817, -122.408558271)"
4583,WEBSTER,ST,26650000,JACKSON,ST, , , , ,458554,,"(37.7926848591, -122.432930795)"
4584,PERSHING,DR,51787000,BLISS,CT,BOWLEY,CT, , ,78188,,"(37.79190662, -122.479863669)"
4585,WASHINGTON,ST,26539000,FRANKLIN,ST, , , , ,798258,,"(37.7928463594, -122.424531169)"
4586,HWY 101 SOUT,0,52425000,HWY 101 S OF,RAMP, , , , ,149663,,"(37.8069034103, -122.475387732)"
